CmpCode^DistrCode^CustomerCode^RouteCode
DIL^0022000004^00220000040022000004CHN0CH00319152^OB024
DIL^0022000004^00220000040022000004CHN0CH00319153^4563
DIL^0022000004^00220000040022000004CHN0CH00319153^OB024
DIL^0022000004^00220000040022000004CHN0CH00319154^OB024
DIL^0022000004^00220000040022000004CHN0CH00319156^4563
DIL^0022000004^00220000040022000004CHN0CH00319156^OB024
DIL^0022000004^00220000040022000004CHN0CH00319157^4563
DIL^0022000004^00220000040022000004CHN0CH00319157^OB024
DIL^0022000004^00220000040022000004CHN0CH00319158^4563
DIL^0022000004^00220000040022000004CHN0CH00319158^OB024
DIL^0022000004^00220000040022000004CHN0CH00319159^4563
DIL^0022000004^00220000040022000004CHN0CH00319159^OB024
DIL^0022000004^00220000040022000004CHN0CH00319160^OB024
DIL^0022000004^00220000040022000004CHN0CH00319161^OB020
DIL^0022000004^00220000040022000004CHN0CH00319162^OB024
DIL^0022000004^00220000040022000004CHN0CH00319163^OB039
DIL^0022000004^00220000040022000004CHN0CH00319163^OB045
DIL^0022000004^00220000040022000004CHN0CH00319164^OB039
DIL^0022000004^00220000040022000004CHN0CH00319164^OB045
DIL^0022000004^00220000040022000004CHN0CH00319165^OB039
DIL^0022000004^00220000040022000004CHN0CH00319165^OB045
DIL^0022000004^00220000040022000004CHN0CH00319166^OB039
DIL^0022000004^00220000040022000004CHN0CH00319166^OB045
DIL^0022000004^00220000040022000004CHN0CH00319167^OB039
DIL^0022000004^00220000040022000004CHN0CH00319167^OB045
DIL^0022000004^00220000040022000004CHN0CH00319168^OB032
DIL^0022000004^00220000040022000004CHN0CH00319168^OB062
DIL^0022000004^00220000040022000004CHN0CH00319169^25525
DIL^0022000004^00220000040022000004CHN0CH00319169^OB23
DIL^0022000004^00220000040022000004CHN0CH00319170^OB019
DIL^0022000004^00220000040022000004CHN0CH00319170^OB333
DIL^0022000004^00220000040022000004CHN0CH00323456^OB069
DIL^0022000004^00220000040022000004CHN0CH00323457^OB069
DIL^0022000004^00220000040022000004CHN0CH00341057^OB037
DIL^0022000004^00220000040022000004CHN0CH00345934^OB037
DIL^0022000004^00220000040022000004CHN0CH00351290^OB034
DIL^0022000004^00220000040022000004CHN0CH00351290^OB070
DIL^0022000004^00220000040022000004CHN0CH00351291^OB034
DIL^0022000004^00220000040022000004CHN0CH00351292^OB034
DIL^0022000004^00220000040022000004CHN0CH00351292^OB070
DIL^0022000004^00220000040022000004CHN0CH00351294^OB034
DIL^0022000004^00220000040022000004CHN0CH00351294^OB070
DIL^0022000004^00220000040022000004CHN0CH00351295^OB034
DIL^0022000004^00220000040022000004CHN0CH00351296^OB024
DIL^0022000004^00220000040022000004CHN0CH00351297^OB021
DIL^0022000004^00220000040022000004CHN0CH00351298^OB02
DIL^0022000004^00220000040022000004CHN0CH00351299^OB012
DIL^0022000004^00220000040022000004CHN0CH00351300^OB034
DIL^0022000004^00220000040022000004CHN0CH00351300^OB070
DIL^0022000004^00220000040022000004CHN0CH00351301^OB034
DIL^0022000004^00220000040022000004CHN0CH00351301^OB070
DIL^0022000004^00220000040022000004CHN0CH00351302^OB034
DIL^0022000004^00220000040022000004CHN0CH00351302^OB070
DIL^0022000004^00220000040022000004CHN0CH00351303^OB022
DIL^0022000004^00220000040022000004CHN0CH00351303^OB028
DIL^0022000004^00220000040022000004CHN0CH00351303^OB034
DIL^0022000004^00220000040022000004CHN0CH00351304^OB022
DIL^0022000004^00220000040022000004CHN0CH00351305^OB028
DIL^0022000004^00220000040022000004CHN0CH00351306^OB028
DIL^0022000004^00220000040022000004CHN0CH00351308^OB09
DIL^0022000004^00220000040022000004CHN0CH00354205^OB029
DIL^0022000004^00220000040022000004CHN0CH00354206^OB029
DIL^0022000004^00220000040022000004CHN0CH00354206^OB034
DIL^0022000004^00220000040022000004CHN0CH00354207^OB022
DIL^0022000004^00220000040022000004CHN0CH00354208^OB022
DIL^0022000004^00220000040022000004CHN0CH00354209^OB029
DIL^0022000004^00220000040022000004CHN0CH00354209^OB053
DIL^0022000004^00220000040022000004CHN0CH00354210^OB028
DIL^0022000004^00220000040022000004CHN0CH00365467^OB034
DIL^0022000004^00220000040022000004CHN0CH00365467^OB064
DIL^0022000004^00220000040022000004CHN0CH00367372^OB033
DIL^0022000004^00220000040022000004CHN0CH00367372^OB069
DIL^0022000004^00220000040022000004CHN0CH00367373^OB033
DIL^0022000004^00220000040022000004CHN0CH00367374^OB033
DIL^0022000004^00220000040022000004CHN0CH00367374^OB051
DIL^0022000004^00220000040022000004CHN0CH00367375^OB033
DIL^0022000004^00220000040022000004CHN0CH00367376^OB036
DIL^0022000004^00220000040022000004CHN0CH00367376^OB072
DIL^0022000004^00220000040022000004CHN0CH00367377^OB029
DIL^0022000004^00220000040022000004CHN0CH00367380^OB027
DIL^0022000004^00220000040022000004CHN0CH00367381^OB027
DIL^0022000004^00220000040022000004CHN0CH00367382^OB027
DIL^0022000004^00220000040022000004CHN0CH00367383^OB027
DIL^0022000004^00220000040022000004CHN0CH00367384^OB027
DIL^0022000004^00220000040022000004CHN0CH00367385^OB027
DIL^0022000004^00220000040022000004CHN0CH00367386^OB027
DIL^0022000004^00220000040022000004CHN0CH00367387^OB027
DIL^0022000004^00220000040022000004CHN0CH00367388^OB027
DIL^0022000004^00220000040022000004CHN0CH00367389^OB027
DIL^0022000004^00220000040022000004CHN0CH00367390^OB027
DIL^0022000004^00220000040022000004CHN0CH00367391^OB027
DIL^0022000004^00220000040022000004CHN0CH00367392^OB027
DIL^0022000004^00220000040022000004CHN0CH00367393^OB035
DIL^0022000004^00220000040022000004CHN0CH00367394^OB035
DIL^0022000004^00220000040022000004CHN0CH00367395^OB020
DIL^0022000004^00220000040022000004CHN0CH00367396^OB020
DIL^0022000004^00220000040022000004CHN0CH00367397^OB020
DIL^0022000004^00220000040022000004CHN0CH00367398^OB020
DIL^0022000004^00220000040022000004CHN0CH00367400^OB027
DIL^0022000004^00220000040022000004CHN0CH00367401^OB020
DIL^0022000004^00220000040022000004CHN0CH00367402^OB022
DIL^0022000004^00220000040022000004CHN0CH00367403^OB022
DIL^0022000004^00220000040022000004CHN0CH00367404^OB022
DIL^0022000004^00220000040022000004CHN0CH00367405^OB022
DIL^0022000004^00220000040022000004CHN0CH00376261^OB069
DIL^0022000004^00220000040022000004CHN0CH00376262^OB036
DIL^0022000004^00220000040022000004CHN0CH00376262^OB060
DIL^0022000004^00220000040022000004CHN0CH00376263^OB045
DIL^0022000004^00220000040022000004CHN0CH00376265^OB043
DIL^0022000004^00220000040022000004CHN0CH00376266^OB050
DIL^0022000004^00220000040022000004CHN0CH00376267^OB070
DIL^0022000004^00220000040022000004CHN0CH00376268^OB036
DIL^0022000004^00220000040022000004CHN0CH00376268^OB060
DIL^0022000004^00220000040022000004CHN0CH00376271^OB060
DIL^0022000004^00220000040022000004CHN0CH00376272^OB035
DIL^0022000004^00220000040022000004CHN0CH00376272^OB053
DIL^0022000004^00220000040022000004CHN0CH00376274^OB064
DIL^0022000004^00220000040022000004CHN0CH00376275^OB024
DIL^0022000004^00220000040022000004CHN0CH00376275^OB072
DIL^0022000004^00220000040022000004CHN0CH00378282^OB020
DIL^0022000004^00220000040022000004CHN0CH00378283^OB031
DIL^0022000004^00220000040022000004CHN0CH00378284^OB032
DIL^0022000004^00220000040022000004CHN0CH00378285^OB035
DIL^0022000004^00220000040022000004CHN0CH00378286^OB031
DIL^0022000004^00220000040022000004CHN0CH00378287^OB032
DIL^0022000004^00220000040022000004CHN0CH00406529^OB23
DIL^0022000004^00220000040022000004CHN0CH00406530^OB022
DIL^0022000004^00220000040022000004CHN0CH00406531^OB019
DIL^0022000004^00220000040022000004CHN0CH00406532^OB019
DIL^0022000004^00220000040022000004CHN0CH00406533^OB019
DIL^0022000004^00220000040022000004CHN0CH00406534^OB019
DIL^0022000004^00220000040022000004CHN0CH00406535^OB019
DIL^0022000004^00220000040022000004CHN0CH00406537^OB019
DIL^0022000004^00220000040022000004CHN0CH00406538^OB019
DIL^0022000004^00220000040022000004CHN0CH00406539^OB019
DIL^0022000004^00220000040022000004CHN0CH00406541^OB039
DIL^0022000004^00220000040022000004CHN0CH00406541^OB045
DIL^0022000004^00220000040022000004CHN0CH00406542^OB04
DIL^0022000004^00220000040022000004CHN0CH00406542^OB052
DIL^0022000004^00220000040022000004CHN0CH00406542^OB070
DIL^0022000004^00220000040022000004CHN0CH00406543^OB022
DIL^0022000004^00220000040022000004CHN0CH00406543^OB070
DIL^0022000004^00220000040022000004CHN0CH00406545^OB068
DIL^0022000004^00220000040022000004CHN0CH00406547^OB049
DIL^0022000004^00220000040022000004CHN0CH00406548^OB032
DIL^0022000004^00220000040022000004CHN0CH00406549^OB022
DIL^0022000004^00220000040022000004CHN0CH00406549^OB028
DIL^0022000004^00220000040022000004CHN0CH00406550^OB23
DIL^0022000004^00220000040022000004CHN0CH00406551^OB022
DIL^0022000004^00220000040022000004CHN0CH00406552^OB019
DIL^0022000004^00220000040022000004CHN0CH00406553^OB019
DIL^0022000004^00220000040022000004CHN0CH00406554^OB019
DIL^0022000004^00220000040022000004CHN0CH00406555^OB019
DIL^0022000004^00220000040022000004CHN0CH00406556^OB019
DIL^0022000004^00220000040022000004CHN0CH00406558^OB019
DIL^0022000004^00220000040022000004CHN0CH00406559^OB019
DIL^0022000004^00220000040022000004CHN0CH00406560^OB019
DIL^0022000004^00220000040022000004CHN0CH00406562^OB045
DIL^0022000004^00220000040022000004CHN0CH00406563^OB070
DIL^0022000004^00220000040022000004CHN0CH00406564^OB022
DIL^0022000004^00220000040022000004CHN0CH00406566^OB02
DIL^0022000004^00220000040022000004CHN0CH00406566^OB068
DIL^0022000004^00220000040022000004CHN0CH00406569^OB032
DIL^0022000004^00220000040022000004CHN0CH00406570^OB022
DIL^0022000004^00220000040022000004CHN0CH00412679^OB031
DIL^0022000004^00220000040022000004CHN0CH00412679^OB049
DIL^0022000004^00220000040022000004CHN0CH00412679^OB067
DIL^0022000004^00220000040022000004CHN0CH00412681^OB022
DIL^0022000004^00220000040022000004CHN0CH00425186^OB05
DIL^0022000004^00220000040022000004CHN0CH00425187^OB020
DIL^0022000004^00220000040022000004CHN0CH00432179^OB040
DIL^0022000004^00220000040022000004CHN0CH00432179^OB063
DIL^0022000004^00220000040022000004CHN0CH00432180^OB033
DIL^0022000004^00220000040022000004CHN0CH00432180^OB051
DIL^0022000004^00220000040022000004CHN0CH00432181^OB033
DIL^0022000004^00220000040022000004CHN0CH00432181^OB051
DIL^0022000004^00220000040022000004CHN0CH00434558^OB069
DIL^0022000004^00220000040022000004CHN0CH00434558^OB070
DIL^0022000004^00220000040022000004CHN0CH00434559^OB052
DIL^0022000004^00220000040022000004CHN0CH00440468^OB069
DIL^0022000004^00220000040022000004CHN0CH00440468^OB09
DIL^0022000004^00220000040022000004CHN0CH00440469^OB069
DIL^0022000004^00220000040022000004CHN0CH00440470^OB063
DIL^0022000004^00220000040022000004CHN0CH00440471^OB044
DIL^0022000004^00220000040022000004CHN0CH00440472^OB044
DIL^0022000004^00220000040022000004CHN0CH00440473^OB044
DIL^0022000004^00220000040022000004CHN0CH00440474^OB039
DIL^0022000004^00220000040022000004CHN0CH00440474^OB045
DIL^0022000004^0022000004CHN0CH00096979^OB05
DIL^0022000004^0022000004CHN0CH00096979^OB053
DIL^0022000004^0022000004CHN0CH00116804^OB033
DIL^0022000004^0022000004CHN0CH00116804^OB051
DIL^0022000004^0022000004CHN0CH00116806^OB036
DIL^0022000004^0022000004CHN0CH00116806^OB060
DIL^0022000004^0022000004CHN0CH00145865^OB01
DIL^0022000004^0022000004CHN0CH00145865^OB055
DIL^0022000004^0022000004CHN0CH00145866^OB025
DIL^0022000004^0022000004CHN0CH00145866^OB061
DIL^0022000004^0022000004CHN0CH00145868^4563
DIL^0022000004^0022000004CHN0CH00145868^OB021
DIL^0022000004^0022000004CHN0CH00145868^OB063
DIL^0022000004^0022000004CHN0CH00145869^4563
DIL^0022000004^0022000004CHN0CH00145869^OB021
DIL^0022000004^0022000004CHN0CH00145869^OB063
DIL^0022000004^0022000004CHN0CH00145870^OB04
DIL^0022000004^0022000004CHN0CH00145870^OB040
DIL^0022000004^0022000004CHN0CH00145870^OB052
DIL^0022000004^0022000004CHN0CH00145871^OB055
DIL^0022000004^0022000004CHN0CH00145871^OB07
DIL^0022000004^0022000004CHN0CH00145872^OB067
DIL^0022000004^0022000004CHN0CH00145872^OB07
DIL^0022000004^0022000004CHN0CH00145873^OB02
DIL^0022000004^0022000004CHN0CH00145873^OB068
DIL^0022000004^0022000004CHN0CH00145874^OB037
DIL^0022000004^0022000004CHN0CH00145874^OB067
DIL^0022000004^0022000004CHN0CH00145881^OB012
DIL^0022000004^0022000004CHN0CH00145881^OB064
DIL^0022000004^0022000004CHN0CH00145882^OB032
DIL^0022000004^0022000004CHN0CH00145883^OB032
DIL^0022000004^0022000004CHN0CH00145883^OB062
DIL^0022000004^0022000004CHN0CH00145884^OB01
DIL^0022000004^0022000004CHN0CH00145884^OB055
DIL^0022000004^0022000004CHN0CH00145887^OB055
DIL^0022000004^0022000004CHN0CH00145887^OB07
DIL^0022000004^0022000004CHN0CH00145888^4563
DIL^0022000004^0022000004CHN0CH00145888^OB021
DIL^0022000004^0022000004CHN0CH00145889^OB052
DIL^0022000004^0022000004CHN0CH00145890^OB010
DIL^0022000004^0022000004CHN0CH00145890^OB052
DIL^0022000004^0022000004CHN0CH00145894^OB041
DIL^0022000004^0022000004CHN0CH00145894^OB071
DIL^0022000004^0022000004CHN0CH00145895^OB045
DIL^0022000004^0022000004CHN0CH00145895^OB09
DIL^0022000004^0022000004CHN0CH00145896^OB045
DIL^0022000004^0022000004CHN0CH00145896^OB09
DIL^0022000004^0022000004CHN0CH00145897^OB033
DIL^0022000004^0022000004CHN0CH00145897^OB051
DIL^0022000004^0022000004CHN0CH00145899^OB033
DIL^0022000004^0022000004CHN0CH00145899^OB051
DIL^0022000004^0022000004CHN0CH00145900^OB037
DIL^0022000004^0022000004CHN0CH00145900^OB068
DIL^0022000004^0022000004CHN0CH00145901^OB037
DIL^0022000004^0022000004CHN0CH00145901^OB043
DIL^0022000004^0022000004CHN0CH00145902^OB050
DIL^0022000004^0022000004CHN0CH00145902^OB08
DIL^0022000004^0022000004CHN0CH00145907^4563
DIL^0022000004^0022000004CHN0CH00145907^OB024
DIL^0022000004^0022000004CHN0CH00145909^OB012
DIL^0022000004^0022000004CHN0CH00145909^OB060
DIL^0022000004^0022000004CHN0CH00145913^OB012
DIL^0022000004^0022000004CHN0CH00145913^OB054
DIL^0022000004^0022000004CHN0CH00145913^OB060
DIL^0022000004^0022000004CHN0CH00145914^OB012
DIL^0022000004^0022000004CHN0CH00145914^OB054
DIL^0022000004^0022000004CHN0CH00145916^4563
DIL^0022000004^0022000004CHN0CH00145916^OB024
DIL^0022000004^0022000004CHN0CH00145916^OB072
DIL^0022000004^0022000004CHN0CH00145917^OB031
DIL^0022000004^0022000004CHN0CH00145917^OB067
DIL^0022000004^0022000004CHN0CH00145920^OB022
DIL^0022000004^0022000004CHN0CH00145922^OB037
DIL^0022000004^0022000004CHN0CH00145922^OB067
DIL^0022000004^0022000004CHN0CH00145924^OB021
DIL^0022000004^0022000004CHN0CH00146836^OB068
DIL^0022000004^0022000004CHN0CH00146836^OB08
DIL^0022000004^0022000004CHN0CH00146837^OB035
DIL^0022000004^0022000004CHN0CH00146837^OB065
DIL^0022000004^0022000004CHN0CH00146838^4563
DIL^0022000004^0022000004CHN0CH00146838^OB021
DIL^0022000004^0022000004CHN0CH00146839^OB010
DIL^0022000004^0022000004CHN0CH00146839^OB022
DIL^0022000004^0022000004CHN0CH00146839^OB028
DIL^0022000004^0022000004CHN0CH00146839^OB034
DIL^0022000004^0022000004CHN0CH00146839^OB04
DIL^0022000004^0022000004CHN0CH00146839^OB040
DIL^0022000004^0022000004CHN0CH00146839^OB046
DIL^0022000004^0022000004CHN0CH00146839^OB052
DIL^0022000004^0022000004CHN0CH00146839^OB062
DIL^0022000004^0022000004CHN0CH00146839^OB070
DIL^0022000004^0022000004CHN0CH00146840^OB02
DIL^0022000004^0022000004CHN0CH00146840^OB050
DIL^0022000004^0022000004CHN0CH00146841^OB041
DIL^0022000004^0022000004CHN0CH00146841^OB059
DIL^0022000004^0022000004CHN0CH00146842^OB030
DIL^0022000004^0022000004CHN0CH00146842^OB072
DIL^0022000004^0022000004CHN0CH00146843^OB028
DIL^0022000004^0022000004CHN0CH00146843^OB070
DIL^0022000004^0022000004CHN0CH00146845^OB025
DIL^0022000004^0022000004CHN0CH00146845^OB061
DIL^0022000004^0022000004CHN0CH00146847^OB031
DIL^0022000004^0022000004CHN0CH00146847^OB067
DIL^0022000004^0022000004CHN0CH00146850^OB050
DIL^0022000004^0022000004CHN0CH00146850^OB08
DIL^0022000004^0022000004CHN0CH00146851^OB050
DIL^0022000004^0022000004CHN0CH00146851^OB08
DIL^0022000004^0022000004CHN0CH00146853^OB040
DIL^0022000004^0022000004CHN0CH00146853^OB046
DIL^0022000004^0022000004CHN0CH00146854^OB040
DIL^0022000004^0022000004CHN0CH00146854^OB046
DIL^0022000004^0022000004CHN0CH00146855^OB021
DIL^0022000004^0022000004CHN0CH00146855^OB063
DIL^0022000004^0022000004CHN0CH00146857^OB036
DIL^0022000004^0022000004CHN0CH00146857^OB072
DIL^0022000004^0022000004CHN0CH00146861^OB033
DIL^0022000004^0022000004CHN0CH00146861^OB069
DIL^0022000004^0022000004CHN0CH00146864^OB02
DIL^0022000004^0022000004CHN0CH00146866^OB033
DIL^0022000004^0022000004CHN0CH00146866^OB069
DIL^0022000004^0022000004CHN0CH00146867^OB030
DIL^0022000004^0022000004CHN0CH00146867^OB054
DIL^0022000004^0022000004CHN0CH00146868^OB029
DIL^0022000004^0022000004CHN0CH00146868^OB053
DIL^0022000004^0022000004CHN0CH00146869^OB029
DIL^0022000004^0022000004CHN0CH00146869^OB053
DIL^0022000004^0022000004CHN0CH00146870^OB026
DIL^0022000004^0022000004CHN0CH00146870^OB044
DIL^0022000004^0022000004CHN0CH00146871^OB026
DIL^0022000004^0022000004CHN0CH00146871^OB044
DIL^0022000004^0022000004CHN0CH00146873^OB011
DIL^0022000004^0022000004CHN0CH00146873^OB059
DIL^0022000004^0022000004CHN0CH00146874^OB02
DIL^0022000004^0022000004CHN0CH00146874^OB050
DIL^0022000004^0022000004CHN0CH00146875^OB022
DIL^0022000004^0022000004CHN0CH00146875^OB034
DIL^0022000004^0022000004CHN0CH00146875^OB04
DIL^0022000004^0022000004CHN0CH00146875^OB040
DIL^0022000004^0022000004CHN0CH00146875^OB052
DIL^0022000004^0022000004CHN0CH00146876^4563
DIL^0022000004^0022000004CHN0CH00146876^OB021
DIL^0022000004^0022000004CHN0CH00146877^OB037
DIL^0022000004^0022000004CHN0CH00146877^OB043
DIL^0022000004^0022000004CHN0CH00146880^OB052
DIL^0022000004^0022000004CHN0CH00146880^OB053
DIL^0022000004^0022000004CHN0CH00146883^OB028
DIL^0022000004^0022000004CHN0CH00146885^OB040
DIL^0022000004^0022000004CHN0CH00146885^OB046
DIL^0022000004^0022000004CHN0CH00146887^OB039
DIL^0022000004^0022000004CHN0CH00146887^OB045
DIL^0022000004^0022000004CHN0CH00146888^OB034
DIL^0022000004^0022000004CHN0CH00146888^OB064
DIL^0022000004^0022000004CHN0CH00146893^OB039
DIL^0022000004^0022000004CHN0CH00146893^OB045
DIL^0022000004^0022000004CHN0CH00146896^OB069
DIL^0022000004^0022000004CHN0CH00146896^OB09
DIL^0022000004^0022000004CHN0CH00154044^OB01
DIL^0022000004^0022000004CHN0CH00154044^OB061
DIL^0022000004^0022000004CHN0CH00154045^OB031
DIL^0022000004^0022000004CHN0CH00154045^OB067
DIL^0022000004^0022000004CHN0CH00154046^OB050
DIL^0022000004^0022000004CHN0CH00154046^OB08
DIL^0022000004^0022000004CHN0CH00154047^OB040
DIL^0022000004^0022000004CHN0CH00154047^OB046
DIL^0022000004^0022000004CHN0CH00154048^OB010
DIL^0022000004^0022000004CHN0CH00154048^OB052
DIL^0022000004^0022000004CHN0CH00154049^OB010
DIL^0022000004^0022000004CHN0CH00154049^OB052
DIL^0022000004^0022000004CHN0CH00154050^OB04
DIL^0022000004^0022000004CHN0CH00154050^OB052
DIL^0022000004^0022000004CHN0CH00154051^OB019
DIL^0022000004^0022000004CHN0CH00154051^OB333
DIL^0022000004^0022000004CHN0CH00154052^OB055
DIL^0022000004^0022000004CHN0CH00154052^OB07
DIL^0022000004^0022000004CHN0CH00154053^OB050
DIL^0022000004^0022000004CHN0CH00154053^OB08
DIL^0022000004^0022000004CHN0CH00154054^OB02
DIL^0022000004^0022000004CHN0CH00154054^OB050
DIL^0022000004^0022000004CHN0CH00154055^OB042
DIL^0022000004^0022000004CHN0CH00154055^OB066
DIL^0022000004^0022000004CHN0CH00154056^OB041
DIL^0022000004^0022000004CHN0CH00154056^OB071
DIL^0022000004^0022000004CHN0CH00154057^OB039
DIL^0022000004^0022000004CHN0CH00154057^OB045
DIL^0022000004^0022000004CHN0CH00154060^OB022
DIL^0022000004^0022000004CHN0CH00154061^OB012
DIL^0022000004^0022000004CHN0CH00154061^OB060
DIL^0022000004^0022000004CHN0CH00154062^OB035
DIL^0022000004^0022000004CHN0CH00154062^OB065
DIL^0022000004^0022000004CHN0CH00154063^OB038
DIL^0022000004^0022000004CHN0CH00154063^OB044
DIL^0022000004^0022000004CHN0CH00154064^OB038
DIL^0022000004^0022000004CHN0CH00154064^OB044
DIL^0022000004^0022000004CHN0CH00154065^0B13
DIL^0022000004^0022000004CHN0CH00154065^OB020
DIL^0022000004^0022000004CHN0CH00154068^OB025
DIL^0022000004^0022000004CHN0CH00154068^OB061
DIL^0022000004^0022000004CHN0CH00154069^OB019
DIL^0022000004^0022000004CHN0CH00154069^OB333
DIL^0022000004^0022000004CHN0CH00154071^OB040
DIL^0022000004^0022000004CHN0CH00154071^OB046
DIL^0022000004^0022000004CHN0CH00154072^OB040
DIL^0022000004^0022000004CHN0CH00154072^OB070
DIL^0022000004^0022000004CHN0CH00154073^OB039
DIL^0022000004^0022000004CHN0CH00154073^OB045
DIL^0022000004^0022000004CHN0CH00154077^OB045
DIL^0022000004^0022000004CHN0CH00154077^OB09
DIL^0022000004^0022000004CHN0CH00154078^OB045
DIL^0022000004^0022000004CHN0CH00154078^OB09
DIL^0022000004^0022000004CHN0CH00154080^OB038
DIL^0022000004^0022000004CHN0CH00154080^OB044
DIL^0022000004^0022000004CHN0CH00154081^OB019
DIL^0022000004^0022000004CHN0CH00154081^OB333
DIL^0022000004^0022000004CHN0CH00154082^OB037
DIL^0022000004^0022000004CHN0CH00154082^OB043
DIL^0022000004^0022000004CHN0CH00154083^OB061
DIL^0022000004^0022000004CHN0CH00154083^OB09
DIL^0022000004^0022000004CHN0CH00154085^OB032
DIL^0022000004^0022000004CHN0CH00154085^OB062
DIL^0022000004^0022000004CHN0CH00154086^OB022
DIL^0022000004^0022000004CHN0CH00154086^OB064
DIL^0022000004^0022000004CHN0CH00154088^OB05
DIL^0022000004^0022000004CHN0CH00154089^OB05
