CmpCode^DistrCode^CustomerCode^CustomerShipCode^CustomerShipAddr1^CustomerShipAddr2^CustomerShipAddr3^City^GSTStateCode^PhoneNo^DefaultShipAddr
DIL^0022000004^00220000040022000004CHN0CH00085668^^SCO-2449-2450,SECTOR-22-C,HIMALAYA MARG,CHANDIGARH^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00094710^^SCF N0 15, MILK COLONY DHANAS, CHANDIGARH^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00319154^^#1854, PHASE-2 RAMDARBAR^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00319156^^# BOOTH NO-41, PHASE-1 RAMDARBAR^CHANDIGARH^0^Chandigarh^CH^9876555443^N
DIL^0022000004^00220000040022000004CHN0CH00319157^^#415, PH-2 RAMDARBAR^CHANDIGARH^0^Chandigarh^CH^9878169444^N
DIL^0022000004^00220000040022000004CHN0CH00319158^^#416, PH-2 RAMDARBAR^CHANDIGARH^0^Chandigarh^CH^8053976127^N
DIL^0022000004^00220000040022000004CHN0CH00319159^^#65, NEAR BUS STAND PH-1, RAMDARBAR^CHANDIGARH^0^Chandigarh^CH^7508508724^N
DIL^0022000004^00220000040022000004CHN0CH00319160^^HALLOMAJRA^CHANDIGARH^0^Chandigarh^CH^8146876971^N
DIL^0022000004^00220000040022000004CHN0CH00319161^^SHOP NO 103/2, ATTAWA MARKET, 42B^CHANDIGARH^0^Chandigarh^CH^7087626455^N
DIL^0022000004^00220000040022000004CHN0CH00319162^^SCF 85, PHASE-2 RAMDARBAR^CHANDIGARH^0^Chandigarh^CH^9996170779^N
DIL^0022000004^00220000040022000004CHN0CH00319163^^REHRI MARKET MALOYA^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00319164^^REHRI MARKET MALOYA^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00319165^^SHOP NO 44-45, REHRI MARKET MALOYA^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00319166^^REHRI MARKET MALOYA^CHANDIGARH^0^Chandigarh^CH^7087920047^N
DIL^0022000004^00220000040022000004CHN0CH00319167^^REHRI MARKET MALOYA^CHANDIGARH^0^Chandigarh^CH^8872643164^N
DIL^0022000004^00220000040022000004CHN0CH00319168^^BOOTH NO 50 SECTOR 44C^CHANDIGARH^0^Chandigarh^CH^7009454898^N
DIL^0022000004^00220000040022000004CHN0CH00319169^^SCO 388, 37-D^CHANDIGARH^0^Chandigarh^CH^8685900050^N
DIL^0022000004^00220000040022000004CHN0CH00319170^^SHOP NO-3 OPPOSITE FRIEND MEDICAL^CHANDIGARH^0^Chandigarh^CH^9781711614^N
DIL^0022000004^00220000040022000004CHN0CH00323456^^SCO 86, SCE -38 C, CHANDIGARH^CHANDIGARH^0^Chandigarh^CH^9501000753^N
DIL^0022000004^00220000040022000004CHN0CH00323457^^BOOTH NO 10 SEC 38 C , CHANDIGARH^CHANDIGARH^0^Chandigarh^CH^9779732355^N
DIL^0022000004^00220000040022000004CHN0CH00341057^^BOOTH NO 20, SECTOR 24-C^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00345934^^BOOTH NO 20, SECTOR 24-C^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00351290^^SHOP NO 1661 KUMAR MOHALLA, SECTOR 45 BURAIL^BACKISDE DISPENSARY^0^Chandigarh^CH^9988025216^N
DIL^0022000004^00220000040022000004CHN0CH00351291^^SHOP NO 1654 KUMHSR MOHSLLS DRCTOR 45  BURAIL^BACKISDE DISPENSARY^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00351292^^SHOP NO 1651 NEAR RAM LEELA GROUND SEC 45 B^BACKISDE DISPENSARY^0^Chandigarh^CH^9780549014^N
DIL^0022000004^00220000040022000004CHN0CH00351294^^SHOP N O 1485/1 NEAR RAM LEELA GROUND SEC 45 B^BACKISDE DISPENSARY^0^Chandigarh^CH^7988994275^N
DIL^0022000004^00220000040022000004CHN0CH00351295^^H.NO 1493, NEAR RAM LEELA GROUND^BACKISDE DISPENSARY^0^Chandigarh^CH^7888505609^N
DIL^0022000004^00220000040022000004CHN0CH00351296^^#65, PH-1 RAMDARBAR^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00351297^^BOOTH NO 15, SEC 31-C, CHD^CHANDIGARH^0^Chandigarh^CH^7508463160^N
DIL^0022000004^00220000040022000004CHN0CH00351298^^SCO 1003, SEC 22-B CHANDIGARH^CHANDIGARH^0^Chandigarh^CH^9888188808^N
DIL^0022000004^00220000040022000004CHN0CH00351299^^BOOTH NO 112, SEC 46-C^CHANDIGARH^0^Chandigarh^CH^9915284139^N
DIL^0022000004^00220000040022000004CHN0CH00351300^^SHOP NO 1642 NEAR RAM LEELA GROUND 45-B^CHANDIGARH^0^Chandigarh^CH^9316193154^N
DIL^0022000004^00220000040022000004CHN0CH00351301^^SHOP NO 1546/1 NEAR BHASKAR HOTEL SEC 45, BURAIL^CHANDIGARH^0^Chandigarh^CH^8360146141^N
DIL^0022000004^00220000040022000004CHN0CH00351302^^SHOP NO 1642/5 NEAR RAM LEELA GROUND 45 BURAIL^CHANDIGARH^0^Chandigarh^CH^9780557821^N
DIL^0022000004^00220000040022000004CHN0CH00351303^^SHOP NO 1813/2 BURAIL NEAR RAMLEELA GROUND^CHANDIGARH^0^Chandigarh^CH^7986765788^N
DIL^0022000004^00220000040022000004CHN0CH00351304^^SHOP NO 238, GALI NO 3, NEAR MOTHER MEDICOS SEC 45^CHANDIGARH^0^Chandigarh^CH^8146392383^N
DIL^0022000004^00220000040022000004CHN0CH00351305^^SHOP NO 494 SEC 45-D^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00351306^^SHOP NO 219 NEAR MOTHER MEDICOS^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00351308^^SHOP NO 7, MINI MARKET, SC 38-D^CHANDIGARH^0^Chandigarh^CH^7986852478^N
DIL^0022000004^00220000040022000004CHN0CH00354205^^SHOP NO 107, MANIMAJRA^NEAR VALMIKI DHARAMSHALA MORI GATE^0^Chandigarh^CH^9417249196^N
DIL^0022000004^00220000040022000004CHN0CH00354206^^SHOP NO 269/1 GOVINDPURA^MANIMAJRA^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00354207^^SHOP NO 60/5 NEAR RAVIDASS GURUDWARA, BURAIL^CHANDIGARH^0^Chandigarh^CH^9780893172^N
DIL^0022000004^00220000040022000004CHN0CH00354208^^SHOP NO 63, MAIN MARKET BURAIL^CHANDIGARH^0^Chandigarh^CH^9781463605^N
DIL^0022000004^00220000040022000004CHN0CH00354209^^815-B NAC MM^CHANDIGARH^0^Chandigarh^CH^7009974669^N
DIL^0022000004^00220000040022000004CHN0CH00354210^^SHOP NO 1208, SEC 45 BURAIL^BACKSIDE DISPENSARY^0^Chandigarh^CH^9814585527^N
DIL^0022000004^00220000040022000004CHN0CH00365467^^SHOP NO. 92,BURAIL,SEC 45, CHANDIGARH^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367372^^BOOTH NO 7 SECTOR 14(WEST), MILK COLONY DHANAS^CHANDIGARH^0^Chandigarh^CH^9888002482^N
DIL^0022000004^00220000040022000004CHN0CH00367373^^SHOP NO.1 NEAR SURINDER DEP STORE^CHANDIGARH^0^Chandigarh^CH^9876230779^N
DIL^0022000004^00220000040022000004CHN0CH00367374^^NEAR DWIVEDI MEDICOS^CHANDIGARH^0^Chandigarh^CH^9501795765^N
DIL^0022000004^00220000040022000004CHN0CH00367375^^SHOP NO 146 NEAR SAI GENERAL STR^CHANDIGARH^0^Chandigarh^CH^9115043182^N
DIL^0022000004^00220000040022000004CHN0CH00367376^^BOOTH NO 294 NEAR SHAM MEDICOS^CHANDIGARH^0^Chandigarh^CH^9811696154^N
DIL^0022000004^00220000040022000004CHN0CH00367377^^NEAR BC KARYANA STORE, MANIMAJRA^CHANDIGARH^0^Chandigarh^CH^8544978348^N
DIL^0022000004^00220000040022000004CHN0CH00367380^^NEAR GOVT SCHOOL DARUA^CHANDIGARH^0^Chandigarh^CH^9872724642^N
DIL^0022000004^00220000040022000004CHN0CH00367381^^H.NO 1976 NEAR SINDHI SWEETS MAULI JAGRAN^CHANDIGARH^0^Chandigarh^CH^9915421587^N
DIL^0022000004^00220000040022000004CHN0CH00367382^^H.NO 1343, MAULI JAGRAN^CHANDIGARH^0^Chandigarh^CH^8837761664^N
DIL^0022000004^00220000040022000004CHN0CH00367383^^H.NO 1339, MAULI JAGRAN^CHANDIGARH^0^Chandigarh^CH^8423860470^N
DIL^0022000004^00220000040022000004CHN0CH00367384^^H.NO 43, MAULI JAGRAN^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367385^^H.NO 17, MAULI JAGRAN^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367386^^SHOP NO 971, RAJEEV COLONY MAULI JAGRAN^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367387^^SHOP NO 169, VIKAS NAGAR,  MAULI JAGRAN^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367388^^SHOP NO 2181, MAULI JAGRAN^CHANDIGARH^0^Chandigarh^CH^9888727403^N
DIL^0022000004^00220000040022000004CHN0CH00367389^^SHOP NO 503, NEAR SBI BANK DARUA^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367390^^SHOP NO 432/2, DARUA^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367391^^SHOP NO 105/2, DARUA^CHANDIGARH^0^Chandigarh^CH^8146077072^N
DIL^0022000004^00220000040022000004CHN0CH00367392^^SHOP NO 424/5 NEAR GOVT SCHOOL DARUA^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367393^^SHOP NO 2148, PEEPLI WALA TOWN^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367394^^SHOP NO 2212, PEEPLI WALA TOWN MM^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367395^^BOOTH NO 43 SEC 44C^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367396^^SHOP NO 168/1 NEAR SHIV CONF^CHANDIGARH^0^Chandigarh^CH^9888030133^N
DIL^0022000004^00220000040022000004CHN0CH00367397^^SHOP NO 218/1, NEAR GOYAL PHARMA PALSORA^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367398^^SHOP NO 6 NEAR GOYAL PHARMA^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367400^^SHOP NO 90/6 MAIN MARKET KAJHERI^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367401^^SHOP NO.2, SEC 52, KAJHERI^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00367402^^SHOP NO 912, OLD PNB MAIN BAZAR, SEC 45-1 BURAIL^CHANDIGARH^0^Chandigarh^CH^6239835602^N
DIL^0022000004^00220000040022000004CHN0CH00367403^^SHOP NO 2037, NEAR PEARL DEPT 45^CHANDIGARH^0^Chandigarh^CH^6239796220^N
DIL^0022000004^00220000040022000004CHN0CH00367404^^SHOP NO 726, 45A^CHANDIGARH^0^Chandigarh^CH^9781732566^N
DIL^0022000004^00220000040022000004CHN0CH00367405^^SHOP NO 728/2, NEAR GULATI GEN STR^CHANDIGARH^0^Chandigarh^CH^6239625362^N
DIL^0022000004^00220000040022000004CHN0CH00376261^^SHOP NO. 939, DMC, SEC 38^CHANDIGARH^0^Chandigarh^CH^6239133205^N
DIL^0022000004^00220000040022000004CHN0CH00376262^^BOOTH NO. 338^CHANDIGARH^0^Chandigarh^CH^9814321664^N
DIL^0022000004^00220000040022000004CHN0CH00376263^^SHOP NO. 7, SEC 38 D^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00376265^^BOOTH NO. 12, SEC 24^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00376266^^SHOP NO. 38, SEC 22 D^CHANDIGARH^0^Chandigarh^CH^9988958518^N
DIL^0022000004^00220000040022000004CHN0CH00376267^^# 103,B.D.C, SEC- 26^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00376268^^BOOTH NO. 4, SEC 33 D^CHANDIGARH^0^Chandigarh^CH^9888133203^N
DIL^0022000004^00220000040022000004CHN0CH00376271^^BOOTH NO 4, SEC 33 A^CHANDIGARH^0^Chandigarh^CH^8360119179^N
DIL^0022000004^00220000040022000004CHN0CH00376272^^SHOP NO. 2238/5 B, SN, MM^CHANDIGARH^0^Chandigarh^CH^7973514191^N
DIL^0022000004^00220000040022000004CHN0CH00376274^^SHOP 23, SEC 49^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00376275^^#68 PHASE 2, RAMDARBAR^CHANDIGARH^0^Chandigarh^CH^8968036728^N
DIL^0022000004^00220000040022000004CHN0CH00378282^^SHOP NO.2, NEAR DEEPAK MODEL SCHOOL, PALSORA^CHANDIGARH^0^Chandigarh^CH^9592544777^N
DIL^0022000004^00220000040022000004CHN0CH00378283^^BOOTH O 12, SEC 19C^CHANDIGARH^0^Chandigarh^CH^8195977332^N
DIL^0022000004^00220000040022000004CHN0CH00378284^^BOOTH NO 43, SEC 44-C^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00378285^^SHOP NO 2005/12, PIPLIWALA TOWN, MANIMAJRA^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00378286^^BOOTH NO 13 NEAR POST OFFICE SEC 19 C^CHANDIGARH^0^Chandigarh^CH^9463916958^N
DIL^0022000004^00220000040022000004CHN0CH00378287^^SECTOR 44-D^CHANDIGARH^0^Chandigarh^CH^9815875860^N
DIL^0022000004^00220000040022000004CHN0CH00406529^^BOOTH NO. 267, SEC 37 C^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406530^^SEC 45^CHANDIGARH^0^Chandigarh^CH^9154070000^N
DIL^0022000004^00220000040022000004CHN0CH00406531^^SHOP NO. 141 , KL^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406532^^SHOP NO. 145/1 KL^CHANDIGARH^0^Chandigarh^CH^9872713228^N
DIL^0022000004^00220000040022000004CHN0CH00406533^^SHOP NO 145/2 , KL^CHANDIGARH^0^Chandigarh^CH^8360894022^N
DIL^0022000004^00220000040022000004CHN0CH00406534^^SHOP NO. 146,KL^CHANDIGARH^0^Chandigarh^CH^7888847018^N
DIL^0022000004^00220000040022000004CHN0CH00406535^^SHOP NO. 79/2 ,KL^CHANDIGARH^0^Chandigarh^CH^9915082362^N
DIL^0022000004^00220000040022000004CHN0CH00406537^^SHOP NO. 14^CHANDIGARH^0^Chandigarh^CH^9878606733^N
DIL^0022000004^00220000040022000004CHN0CH00406538^^SHOP NO. KL^CHANDIGARH^0^Chandigarh^CH^9915915100^N
DIL^0022000004^00220000040022000004CHN0CH00406539^^SHOP NO. 4 KL^CHANDIGARH^0^Chandigarh^CH^9915645583^N
DIL^0022000004^00220000040022000004CHN0CH00406541^^SHOP NO. #2590^CHANDIGARH^0^Chandigarh^CH^9888701708^N
DIL^0022000004^00220000040022000004CHN0CH00406542^^SCF 153, SEC 26^CHANDIGARH^0^Chandigarh^CH^9779779269^N
DIL^0022000004^00220000040022000004CHN0CH00406543^^SHOP NO. 180, SEC 45 B^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406545^^SCO 2469, SEC 22 C^CHANDIGARH^0^Chandigarh^CH^9646067272^N
DIL^0022000004^00220000040022000004CHN0CH00406547^^BOOTH NO. 12L SCE 19 C^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406548^^BOOTH NO. 43, SCE 44^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406549^^SHOP NO. 1684^CHANDIGARH^0^Chandigarh^CH^9315589142^N
DIL^0022000004^00220000040022000004CHN0CH00406550^^BOOTH NO. 267, SEC 37 C^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406551^^SEC 45^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406552^^SHOP NO. 141 , KL^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406553^^SHOP NO. 145/1 KL^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406554^^SHOP NO 145/2 , KL^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406555^^SHOP NO. 146,KL^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406556^^SHOP NO. 79/2 ,KL^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406558^^SHOP NO. 14^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406559^^SHOP NO. KL^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406560^^SHOP NO. 4 KL^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406562^^SHOP NO. #2590^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406563^^SCF 153, SEC 26^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406564^^SHOP NO. 180, SEC 45 B^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406566^^SCO 2469, SEC 22 C^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406569^^BOOTH NO. 43, SCE 44^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00406570^^SHOP NO. 1684^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00412679^^BOOTH NO. 1, SEC- 19^CHANDIGARH^0^Chandigarh^CH^9414513554^N
DIL^0022000004^00220000040022000004CHN0CH00412681^^SHOP NO. 220,^CHANDIGARH^0^Chandigarh^CH^9888514160^N
DIL^0022000004^00220000040022000004CHN0CH00425186^^SHOP NO 2256, MARI WALA TOWN MANIMAJRA^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00425187^^SHOP NO 69, VILLAGE ATTAWA SEC 42-B CHANDIGARH^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00432179^^SCO 46, SEC 29-D^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00432180^^SHOP NO. 3, NEAR SURINDERA DEP STORE^CHANDIGARH^0^Chandigarh^CH^7800799003^N
DIL^0022000004^00220000040022000004CHN0CH00432181^^SHOP NO. 5 NEAR RAWAT GEN STORE^CHANDIGARH^0^Chandigarh^CH^7837079934^N
DIL^0022000004^00220000040022000004CHN0CH00434558^^SCO NO. 86, SEC 38 C^CHANDIGARH^0^Chandigarh^CH^7717581735^N
DIL^0022000004^00220000040022000004CHN0CH00434559^^SCF 153, GRAIN MARKET, SEC 26^CHANDIGARH^0^Chandigarh^CH^^N
DIL^0022000004^00220000040022000004CHN0CH00440468^^BOOTH NO. 239, SEC 38 C^CHANDIGARH^0^Chandigarh^CH^7652931744^N
