CmpCode^SchemeCode^DistrCode^IsUnlimited^Budget^IsActive^UtilizedAmt^BudgetOs
DIL^SCH2108159^0022000004^N^0.000000^Y^-136.200000^0.000000
DIL^SCH2108215^0022000004^N^0.000000^Y^-34.090000^0.000000
DIL^SCH2108279^0022000004^N^0.000000^Y^-263.470000^0.000000
DIL^SCH2108393^0022000004^N^0.000000^Y^-20.000000^0.000000
DIL^SCH2108607^0022000004^N^0.000000^Y^-78.120000^0.000000
DIL^SCH2108643^0022000004^N^0.000000^Y^-60.000000^0.000000
DIL^SCH2108700^0022000004^N^0.000000^Y^1155.000000^0.000000
DIL^SCH2108702^0022000004^N^0.000000^Y^350.430000^0.000000
DIL^SCH2108704^0022000004^N^0.000000^Y^1455.990000^0.000000
DIL^SCH2108709^0022000004^N^0.000000^Y^2793.200000^0.000000
DIL^SCH2108710^0022000004^N^0.000000^Y^2218.670000^0.000000
DIL^SCH2108725^0022000004^N^0.000000^Y^2204.020000^0.000000
DIL^SCH2108728^0022000004^N^0.000000^Y^302.950000^0.000000
DIL^SCH2108729^0022000004^N^0.000000^Y^264.860000^0.000000
DIL^SCH2108754^0022000004^N^0.000000^Y^4494.540000^0.000000
DIL^SCH2108769^0022000004^N^0.000000^Y^893.760000^0.000000
DIL^SCH2108770^0022000004^N^0.000000^Y^1589.210000^0.000000
DIL^SCH2108776^0022000004^N^0.000000^Y^1353.120000^0.000000
DIL^SCH2108777^0022000004^N^0.000000^Y^1938.740000^0.000000
DIL^SCH2108778^0022000004^N^0.000000^Y^40.800000^0.000000
DIL^SCH2108779^0022000004^N^0.000000^Y^261.230000^0.000000
DIL^SCH2108780^0022000004^N^0.000000^Y^46.930000^0.000000
DIL^SCH2108796^0022000004^N^0.000000^Y^1605.360000^0.000000
DIL^SCH2108799^0022000004^N^0.000000^Y^307.870000^0.000000
DIL^SCH2108802^0022000004^N^0.000000^Y^-0.010000^0.000000
DIL^SCH2108804^0022000004^N^0.000000^Y^843.130000^0.000000
DIL^SCH2108818^0022000004^N^0.000000^Y^345.700000^0.000000
DIL^SCH2108820^0022000004^N^0.000000^Y^85.780000^0.000000
DIL^SCH2108821^0022000004^N^0.000000^Y^8.920000^0.000000
DIL^SCH2108854^0022000004^N^0.000000^Y^150.920000^0.000000
