CmpCode^ProdCode^ProdName^ProdShortName^ProdStatus^ProdType^ProdShelfLife^ProdNetWgt^ProdWgtType^LOBCode^LOBName^HSNCode^HSNName^ProductHierPathCode^ProductHierPathName
DIL^F04010051^Spl. HO 100ml + blade^Spl. HO 100ml + blade^N^N^0^0.000000^^F1^Home and personal Care^^^/DIL/F1/FPHO/FPHOLHSP/FPHOLHSPPL/FC040100/F04010051/^/DIL/Home and personal Care/Hair Oil/Special Hair Oil/Special Hair Oil/Special Hair Oil 100 ml/Spl. HO 100ml + blade/
DIL^FA006005-400^Dar-Dant 5ml^Dar-Dant 5ml^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECPMDT/HTECPMDTDA/FA006005/FA006005-400/^/DIL/Ayurvedic/Ethical Classical/Dar-Dant/Dar-Dant/DAR-DANT 5ML/Dar-Dant 5ml/
DIL^FA006005M-400^DARDANT- 5 ml^DARDANT- 5 ml^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECPMDT/HTECPMDTDA/FA006005/FA006005M-400/^/DIL/Ayurvedic/Ethical Classical/Dar-Dant/Dar-Dant/DAR-DANT 5ML/DARDANT- 5 ml/
DIL^FA007005^Ras Manikya 5gm^Ras Manikya 5gm^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECRARM/HTECRARMRM/FA007005/FA007005/^/DIL/Ayurvedic/Ethical Classical/Ras Manikya/Ras Manikya/Ras Manikya 5 Gm/Ras Manikya 5gm/
DIL^FA007005-120^Ras Manikya 5gm^Ras Manikya 5gm^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECRARM/HTECRARMRM/FA007005/FA007005-120/^/DIL/Ayurvedic/Ethical Classical/Ras Manikya/Ras Manikya/Ras Manikya 5 Gm/Ras Manikya 5gm/
DIL^FA010040-120^Medohar Vidangi Lauh 40 Tab^Medohar Vidangi Lauh 40 Tab^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECLAMV/HTECLAMVMV/FA010040/FA010040-120/^/DIL/Ayurvedic/Ethical Classical/Medohar Vidangi Lauh/Medohar Vidangi Lauh/Medohar Vidangi Lauh 40 Tab/Medohar Vidangi Lauh 40 Tab/
DIL^FA011040-120^Vridhi Vadhika Vati 40 Tab^Vridhi Vadhika Vati 40 Tab^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECBGVV/HTECBGVVVV/FA011040/FA011040-120/^/DIL/Ayurvedic/Ethical Classical/Vridhi Vadhika Vati/Vridhi Vadhika Vati/Vridhi Vadhika Vati 40 Tab/Vridhi Vadhika Vati 40 Tab/
DIL^FA011041^Vridhi Vadhika Vati 40 Tab^Vridhi Vadhika Vati 40 Tab^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECBGVV/HTECBGVVVV/FA011040/FA011041/^/DIL/Ayurvedic/Ethical Classical/Vridhi Vadhika Vati/Vridhi Vadhika Vati/Vridhi Vadhika Vati 40 Tab/Vridhi Vadhika Vati 40 Tab/
DIL^FA011041-5^Vridhi Vadhika Vati 40 Tab^Vridhi Vadhika Vati 40 Tab^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECBGVV/HTECBGVVVV/FA011040/FA011041-5/^/DIL/Ayurvedic/Ethical Classical/Vridhi Vadhika Vati/Vridhi Vadhika Vati/Vridhi Vadhika Vati 40 Tab/Vridhi Vadhika Vati 40 Tab/
DIL^FA012001-5^Heerak Bhasma 1 gm^Heerak Bhasma 1 gm^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECBHHB/HTECBHHBHB/FA012001/FA012001-5/^/DIL/Ayurvedic/Ethical Classical/Heerak Bhasma/Heerak Bhasma/Heerak Bhasma 1 Gm/Heerak Bhasma 1 gm/
DIL^FA012100-25^Heerak Bhasma 100 mg^Heerak Bhasma 100 mg^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECBHHB/HTECBHHBHB/FA012100/FA012100-25/^/DIL/Ayurvedic/Ethical Classical/Heerak Bhasma/Heerak Bhasma/Heerak Bhasma 100 Mg/Heerak Bhasma 100 mg/
DIL^FA012500^Heerak Bhasma 500 mg^Heerak Bhasma 500 mg^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECBHHB/HTECBHHBHB/FA012500/FA012500/^/DIL/Ayurvedic/Ethical Classical/Heerak Bhasma/Heerak Bhasma/Heerak Bhasma 500 Mg/Heerak Bhasma 500 mg/
DIL^FA012500-0^Heerak Bhasma 500 mg^Heerak Bhasma 500 mg^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECBHHB/HTECBHHBHB/FA012500/FA012500-0/^/DIL/Ayurvedic/Ethical Classical/Heerak Bhasma/Heerak Bhasma/Heerak Bhasma 500 Mg/Heerak Bhasma 500 mg/
DIL^FA012500-333^Heerak Bhasma 500 mg^Heerak Bhasma 500 mg^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECBHHB/HTECBHHBHB/FA012500/FA012500-333/^/DIL/Ayurvedic/Ethical Classical/Heerak Bhasma/Heerak Bhasma/Heerak Bhasma 500 Mg/Heerak Bhasma 500 mg/
DIL^FA013040^Leela vilas Ras 40 Tab^Leela vilas Ras 40 Tab^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECRALR/HTECRALRLR/FA013040/FA013040/^/DIL/Ayurvedic/Ethical Classical/Laxmivilas Ras (Nardiya)/Laxmivilas Ras (Nardiya)/Leela Vilas Ras 40 Tab/Leela vilas Ras 40 Tab/
DIL^FA013040-333^Leela vilas Ras 40 Tab^Leela vilas Ras 40 Tab^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECRALR/HTECRALRLR/FA013040/FA013040-333/^/DIL/Ayurvedic/Ethical Classical/Laxmivilas Ras (Nardiya)/Laxmivilas Ras (Nardiya)/Leela Vilas Ras 40 Tab/Leela vilas Ras 40 Tab/
DIL^FA015009^Dabur Balm Double Action 9gm^Dabur Balm Double Action 9gm^N^N^0^0.000000^^F6^OTC^^^/DIL/F6/FOOT/FOOTCCBW/FOOTCCBWBY/FA016009/FA015009/^/DIL/OTC/OTC/Dabur Balm/Balm Yellow/Dabur Balm Strong 9 Gm/Dabur Balm Double Action 9gm/
DIL^FA015010-200^Dabur Balm Double Action 10gm^Dabur Balm Double Action 10gm^N^N^0^0.000000^^F6^OTC^^^/DIL/F6/FOOT/FOOTCCBW/FOOTCCBWBW/FA015010/FA015010-200/^/DIL/OTC/OTC/Dabur Balm/Balm White/Dabur Balm Double Action 10 Gm/Dabur Balm Double Action 10gm/
DIL^FA016009-200^Dabur Balm Strong 9gm^Dabur Balm Strong 9gm^N^N^0^0.000000^^F6^OTC^^^/DIL/F6/FOOT/FOOTCCBW/FOOTCCBWBY/FA016009/FA016009-200/^/DIL/OTC/OTC/Dabur Balm/Balm Yellow/Dabur Balm Strong 9 Gm/Dabur Balm Strong 9gm/
DIL^FA016010-200^Dabur Balm Strong 10 gm^Dabur Balm Strong 10 gm^N^N^0^0.000000^^F6^OTC^^^/DIL/F6/FOOT/FOOTCCBW/FOOTCCBWBY/FA016010/FA016010-200/^/DIL/OTC/OTC/Dabur Balm/Balm Yellow/Dabur Balm Strong 10 gm/Dabur Balm Strong 10 gm/
DIL^FA020008S^New Heal Ek Ointment 8g PS^New Heal Ek Ointment 8g PS^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECPMHO/HTECPMHOHO/FA020008/FA020008S/^/DIL/Ayurvedic/Ethical Classical/Heal Ek Ointment/Heal Ek Ointment/New Heal Ek Ointment 8gm/New Heal Ek Ointment 8g PS/
DIL^FA020010S^New Heal Ek Ointment 10g PS^New Heal Ek Ointment 10g PS^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECPMHO/HTECPMHOHO/FA020010/FA020010S/^/DIL/Ayurvedic/Ethical Classical/Heal Ek Ointment/Heal Ek Ointment/New Heal Ek Ointment 10g/New Heal Ek Ointment 10g PS/
DIL^FA020014M-336^New Heal Ek 15gm Ointment^New Heal Ek 15gm Ointment^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECPMHO/HTECPMHOHO/FA020015/FA020014M-336/^/DIL/Ayurvedic/Ethical Classical/Heal Ek Ointment/Heal Ek Ointment/Heal-Ek-Ointment 15 gm/New Heal Ek 15gm Ointment/
DIL^FA020015-264^Heal-Ek-Ointment 15gms^Heal-Ek-Ointment 15gms^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECPMHO/HTECPMHOHO/FA020015/FA020015-264/^/DIL/Ayurvedic/Ethical Classical/Heal Ek Ointment/Heal Ek Ointment/Heal-Ek-Ointment 15 gm/Heal-Ek-Ointment 15gms/
DIL^FA020015M-264^HEAL-EK- 15 gm^HEAL-EK- 15 gm^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECPMHO/HTECPMHOHO/FA020015/FA020015M-264/^/DIL/Ayurvedic/Ethical Classical/Heal Ek Ointment/Heal Ek Ointment/Heal-Ek-Ointment 15 gm/HEAL-EK- 15 gm/
DIL^FA020025^New Heal Ek Ointment 25g^New Heal Ek Ointment 25g^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECPMHO/HTECPMHOHO/FA020025/FA020025/^/DIL/Ayurvedic/Ethical Classical/Heal Ek Ointment/Heal Ek Ointment/New Heal Ek Ointment 25gm/New Heal Ek Ointment 25g/
DIL^FA020030^New Heal Ek Ointment 30g^New Heal Ek Ointment 30g^N^N^0^0.000000^^H2^Ayurvedic^^^/DIL/H2/HTEC/HTECPMHO/HTECPMHOHO/FA020030/FA020030/^/DIL/Ayurvedic/Ethical Classical/Heal Ek Ointment/Heal Ek Ointment/New Heal Ek Ointment 30g/New Heal Ek Ointment 30g/
